Trace for Mass:	Na23(LR)	Mg25(LR)	Cu63(LR)	Pb208(LR)
Resolution:	Low	Low	Low	Low
				
Time	Intensity	Intensity	Intensity	Intensity
[sec]	[cps]	[cps]	[cps]	[cps]

1.25	45722.25	1125.75	1167.416625976563	241.6666717529297	
2.497999906539917	46174.	1000.25	1359.166625976563	150.	
3.746000051498413	47829.5	1426.	1192.416625976563	183.3333282470703	
4.99399995803833	45848.	1125.75	1242.5	200.	
6.242000102996826	47277.5	1100.5	1309.166625976563	150.	
7.489999771118164	57565.	1626.25	1476.166625976563	141.6666717529297	
8.73799991607666	72010.5	2802.5	1559.333374023438	200.	
9.986000061035156	61631.	3678.75	1601.166625976563	308.3333435058594	
11.23400020599365	66332.25	3178.	2752.583251953125	233.4166717529297	
12.48200035095215	109150.	2577.25	2335.25	233.3333282470703	
13.73099994659424	93452.5	5581.5	3061.833251953125	216.6666717529297	
14.97900009155273	80094.75	2452.	2368.833251953125	141.6666717529297	
16.22699928283691	68184.75	1876.25	1751.416625976563	216.6666717529297	
17.47500038146973	59045.75	5255.5	2218.416748046875	175.	
18.72299957275391	67933.5	4129.25	1701.166625976563	208.3333282470703	
19.97100067138672	82428.	7561.	2543.916748046875	333.3333435058594	
21.2189998626709	103740.5	4704.75	1826.416625976563	266.6666564941406	
22.46699905395508	69218.25	5280.75	2227.	233.3333282470703	
23.71500015258789	76004.	3929.	1876.416625976563	750.5833129882813	
24.96299934387207	71749.5	11717.	1943.25	200.	
26.21100044250488	97535.5	1476.	1676.333374023438	525.3333129882813	
27.45999908447266	79882.25	2702.5	2110.	150.	
28.70800018310547	61793.84375	2827.75	2435.416748046875	175.	
29.95599937438965	78404.	1025.75	2143.333251953125	150.	
31.20400047302246	68965.	4705.25	1626.166625976563	283.3333435058594	
32.45199966430664	59901.	5005.75	1801.416625976563	233.3333282470703	
33.70000076293945	67835.	2227.	2085.333251953125	166.6666717529297	
34.94800186157227	62110.5	2076.5	1684.75	125.	
36.19599914550781	123041.75	1951.5	1626.083374023438	216.6666717529297	
37.44400024414063	54754.5	3077.75	3003.	225.0833282470703	
38.69200134277344	115280.25	1401.	1751.416625976563	158.3333282470703	
39.93999862670898	99525.5	4004.25	3061.166748046875	216.6666717529297	
41.1879997253418	88259.5	2126.75	1651.333374023438	216.6666717529297	
42.4370002746582	77576.25	2377.	1742.916625976563	158.3333282470703	
43.68500137329102	56661.75	4529.75	2619.083251953125	166.6666717529297	
44.93299865722656	56612.25	1326.	1659.416625976563	225.	
46.18099975585938	68341.75	2627.5	2452.333251953125	191.6666717529297	
47.42900085449219	52922.5	1125.5	1542.916625976563	166.6666717529297	
48.67699813842773	48808.	5432.25	1684.666625976563	225.	
49.92499923706055	76906.75	2002.	1684.666625976563	100.	
51.17300033569336	118092.875	2727.5	1609.416625976563	200.	
52.42100143432617	51944.25	1075.5	1442.666625976563	200.	
53.66899871826172	60155.5	1200.75	2260.25	133.3333282470703	
54.91699981689453	49485.25	1350.75	1818.25	175.	
56.16600036621094	51342.5	1301.	1709.5	183.3333282470703	
57.41400146484375	67470.25	1576.5	1275.75	225.	
58.6619987487793	53625.5	1025.75	1384.166625976563	241.6666717529297	
59.90999984741211	52396.25	1476.	1275.75	183.3333282470703	
61.15800094604492	60253.25	1175.75	1426.	216.6666717529297	
62.40599822998047	51217.	1325.75	1217.416625976563	175.	
63.65399932861328	47603.75	1075.5	1734.666625976563	183.3333282470703	
64.90200042724609	78000.	1276.	1492.833374023438	175.	
66.15000152587891	52195.	1000.75	1217.333374023438	175.	
