Trace for Mass:	Na23(LR)	Mg25(LR)	Cu63(LR)	Pb208(LR)	Sn118(LR)
Resolution:	Low	Low	Low	Low	Low
					
Time	Intensity	Intensity	Intensity	Intensity	Intensity
[sec]	[cps]	[cps]	[cps]	[cps]	[cps]

1.25	197769.	13467.75	5364.08349609375	816.9166870117188	842.	
2.497999906539917	181755.	16248.	4996.91650390625	716.75	650.1666870117188	
3.746000051498413	174912.	14294.25	4404.41650390625	725.1666870117188	892.	
4.99399995803833	174029.	12666.25	5188.91650390625	742.0833129882813	750.3333129882813	
6.242000102996826	176077.	13968.5	4554.58349609375	650.1666870117188	783.75	
7.489999771118164	174409.	11889.75	4079.	716.8333129882813	691.75	
8.73799991607666	172413.	8935.5	3853.75	700.3333129882813	516.6666870117188	
9.986000061035156	175416.	9285.75	4129.	725.1666870117188	791.9166870117188	
11.23499965667725	173855.	10588.25	3536.666748046875	700.25	683.5833129882813	
12.48299980163574	175470.	9661.5	4037.25	817.0833129882813	725.1666870117188	
13.73099994659424	172694.	9060.5	3678.5	675.0833129882813	733.6666870117188	
14.97900009155273	176254.	11716.25	3937.166748046875	758.5833129882813	942.0833129882813	
16.22699928283691	190163.	12167.	4204.25	750.3333129882813	566.75	
17.47500038146973	187617.	8660.25	3361.5	1034.	800.3333129882813	
18.72299957275391	175567.	8084.25	3478.25	658.5	691.6666870117188	
19.97100067138672	180770.	9186.	4087.5	683.5	766.8333129882813	
21.2189998626709	177821.	8960.5	4337.66650390625	633.5	666.9166870117188	
22.46699905395508	204652.	9186.	3870.5	775.4166870117188	675.25	
23.71500015258789	198932.	7533.75	3394.833251953125	817.0833129882813	816.9166870117188	
24.9640007019043	182185.	8409.75	3811.916748046875	658.5833129882813	708.6666870117188	
26.21199989318848	193781.	8935.5	3803.666748046875	683.5833129882813	758.6666870117188	
27.45999908447266	177665.	8159.5	8030.33349609375	817.	750.1666870117188	
28.70800018310547	178558.	7909.	3753.666748046875	1167.5	875.4166870117188	
29.95599937438965	185923.	9386.	4780.25	658.5833129882813	633.4166870117188	
31.20400047302246	187920.	7909.	3845.5	791.9166870117188	933.8333129882813	
32.45199966430664	184912.	10989.	3353.166748046875	1551.25	867.1666870117188	
33.70000076293945	223646.	8685.	3837.083251953125	766.9166870117188	700.1666870117188	
34.94800186157227	194026.	8084.25	3912.25	766.8333129882813	750.3333129882813	
36.19599914550781	188042.	9236.	3670.083251953125	625.	733.5833129882813	
37.44400024414063	259884.125	29937.75	3628.416748046875	2845.333251953125	800.3333129882813	
38.69300079345703	193747.	12643.	3253.083251953125	633.4166870117188	800.25	
39.94100189208984	271077.65625	6607.25	3495.083251953125	675.3333129882813	725.1666870117188	
41.18899917602539	224608.	7809.	3520.	833.75	783.5833129882813	
42.4370002746582	202169.	6932.5	3812.083251953125	708.5833129882813	817.	
43.68500137329102	232747.	7483.5	4004.	625.	691.8333129882813	
44.93299865722656	185770.	7884.	3553.416748046875	708.5833129882813	783.6666870117188	
46.18099975585938	203720.	8034.25	3428.25	716.9166870117188	783.6666870117188	
47.42900085449219	189102.	9185.5	3928.833251953125	758.5833129882813	750.25	
48.67699813842773	190619.	7007.75	3745.25	842.	708.5833129882813	
49.92499923706055	199514.	7683.5	3828.666748046875	775.3333129882813	2377.666748046875	
51.17300033569336	188347.	7433.5	3570.166748046875	716.9166870117188	741.9166870117188	
52.42200088500977	229992.	7207.75	3778.666748046875	775.0833129882813	875.4166870117188	
53.66999816894531	236868.	7808.75	3778.666748046875	750.3333129882813	833.75	
54.91799926757813	444584.78125	10337.75	4112.33349609375	758.5833129882813	675.25	
56.16600036621094	1739737.	7833.75	3887.166748046875	775.3333129882813	717.	
57.41400146484375	1139182.75	10938.5	4429.41650390625	967.1666870117188	700.1666870117188	
58.6619987487793	974160.125	9761.75	4846.75	1434.416625976563	942.1666870117188	
59.90999984741211	1918371.25	11464.75	4020.5	758.6666870117188	783.5833129882813	
61.15800094604492	854183.5625	8860.25	4654.75	741.9166870117188	716.9166870117188	
62.40599822998047	819148.375	24615.25	4404.5	691.8333129882813	2795.333251953125	
63.65399932861328	2787977.	16197.75	4913.41650390625	641.8333129882813	716.9166870117188	
64.90200042724609	1573721.25	14670.5	6057.41650390625	850.4166870117188	842.	
66.1510009765625	926286.3125	15947.	4429.66650390625	775.0833129882813	725.25	
67.39900207519531	3822548.5	15872.75	4763.25	775.25	775.3333129882813	
68.64700317382813	2976070.25	15020.25	4980.25	867.	742.	
69.89499664306641	621010.375	26225.25	4663.08349609375	650.1666870117188	775.3333129882813	
71.14299774169922	542140.6875	14821.25	4179.16650390625	4868.08349609375	816.9166870117188	
72.39099884033203	480141.6875	29694.	4538.08349609375	483.3333435058594	650.1666870117188	
73.63899993896484	780844.6875	39753.5	4746.41650390625	725.25	716.9166870117188	
74.88700103759766	685707.25	19782.	5505.83349609375	783.8333129882813	825.25	
76.13500213623047	438498.15625	15472.5	4696.5	833.5833129882813	875.3333129882813	
77.38300323486328	366304.	17652.	4487.91650390625	783.5833129882813	842.	
78.63099670410156	311783.	20256.25	5163.83349609375	775.3333129882813	708.4166870117188	
79.87999725341797	555670.75	9085.75	4855.08349609375	725.25	750.25	
81.12799835205078	320209.	12266.	4913.5	808.5833129882813	658.5	
82.37599945068359	299808.	16072.75	5288.91650390625	742.	908.8333129882813	
83.62400054931641	299155.	12491.25	4546.16650390625	917.0833129882813	758.5	
84.87200164794922	356870.3125	9536.5	4387.75	775.25	908.6666870117188	
86.12000274658203	441235.40625	11890.	8011.25	716.8333129882813	750.25	
87.36799621582031	370153.6875	24492.	4354.41650390625	808.75	675.0833129882813	
88.61599731445313	446065.	9486.5	3745.25	675.25	992.1666870117188	
89.86399841308594	520672.15625	11440.	4354.25	725.25	691.75	
91.11199951171875	299222.34375	13844.25	4487.91650390625	925.5833129882813	725.25	
92.36000061035156	225660.84375	10863.5	5355.75	733.5833129882813	833.6666870117188	
93.60900115966797	216844.	10888.5	5664.75	625.1666870117188	908.75	
94.85700225830078	302509.	8510.	4663.08349609375	766.9166870117188	800.4166870117188	
96.10500335693359	334252.	9686.75	4179.25	925.5833129882813	908.6666870117188	
97.35299682617188	3352098.25	49383.	5914.91650390625	1284.083374023438	875.3333129882813	
98.60099792480469	814664.9375	26258.	12498.25	883.8333129882813	808.5833129882813	
99.8489990234375	627652.375	16749.	6382.16650390625	775.25	1342.666625976563	
